Oroshaza,4110947.208,1551048.433,4608009.820,774516.472,135828.173,103.706
14-2322,4202667.857,1403348.700,4572847.600,604963.190,83689.180,192.950
58-4014,4053543.837,1566015.912,4653251.238,807398.140,202791.090,88.910
52-3432,4159658.056,1272562.646,4649246.580,495379.230,196746.480,166.870
23-1131,4197469.844,1331414.032,4598840.873,538664.390,122185.650,163.420
98-1326,3968619.114,1501806.022,4746153.466,774444.450,340197.260,155.060
42-3208,4227793.888,1399573.048,4550800.767,502102.120,175490.380,135.470
48-2061,4070560.195,1565684.117,4638583.512,801530.400,181104.800,88.300
58-4432,4059681.161,1566640.082,4647721.728,805984.890,194628.770,86.660
38-1450,4101932.112,1556592.377,4614109.962,782698.980,144897.520,90.090
17-1112,4153803.439,1516812.382,4581048.751,728170.730,95981.060,82.990
62-1109,4122432.730,1253980.009,4686987.558,489955.530,252652.450,126.680
15-3120,4198175.547,1432272.065,4567887.543,633770.480,76504.310,86.170
48-4126,4077702.330,1565594.549,4632373.134,799115.150,171953.860,84.430
28-1112,4118501.161,1548991.151,4601969.157,770107.950,126976.980,86.230
52-1108,4146419.267,1261323.642,4663998.512,489074.080,218640.400,157.000
32-4001,4191543.928,1310845.302,4610166.345,521158.470,138916.950,235.960
98-1124A,3964712.362,1496533.393,4751115.082,770736.460,347542.370,204.800
15-3059,4196172.244,1442564.003,4566516.218,644153.780,74497.280,98.870
42-1211,4167401.465,1276089.155,4641364.527,496184.720,185177.290,146.890
88-2016,3982733.252,1530741.450,4725239.034,797182.500,309259.440,198.830
14-4102,4204337.340,1407099.395,4570193.906,607963.470,79829.350,204.760
14-1070,4178808.344,1331570.452,4615654.365,595495.590,83352.220,216.550
78-2055,3995947.415,1546154.469,4709002.364,807435.900,285370.520,92.850
72-3015,4117650.696,1250622.650,4692040.911,488340.420,260206.320,119.040
32-4428,4195670.498,1318004.113,4604262.641,526575.440,130328.260,132.180
88-2012,3978944.153,1526820.202,4729725.065,794713.590,315875.160,241.310
13-2209,4206714.544,1369940.699,4579331.048,572063.340,93291.210,280.310
38-3335,4109528.344,1555748.595,4607674.043,779423.510,135458.310,89.940
15-4001,4191245.768,1459052.722,4565844.783,661349.220,73509.620,126.370
27-2236,4124317.930,1546725.551,4597548.496,766068.820,120481.310,85.400
14-4214,4203300.362,1417824.480,4567755.298,618440.010,76321.050,137.910
14-1058,4207086.736,1378983.060,4576348.757,580489.410,88841.430,319.300
52-3123,4156056.779,1265178.387,4654503.111,489574.470,204583.050,209.780
78-2015,3999704.166,1550423.959,4704436.766,810244.290,278640.070,92.170
88-4134,3987684.058,1539249.798,4718199.281,803609.670,299005.210,93.620
68-2013,4017753.470,1561945.001,4685338.564,815237.880,250386.460,94.450
32-2011A,4182928.200,1291493.547,4623290.111,505678.390,158441.910,195.650
48-2054,4064399.241,1570318.304,4642396.381,807922.490,186858.090,91.460
38-2135,4091871.830,1564861.435,4620197.774,793799.060,154030.600,88.260
69-3058,4028214.997,1566747.594,4674813.309,816360.770,234830.160,95.610
27-3838,4149695.850,1526648.515,4581492.821,738810.070,96776.150,77.240
15-4014,4196984.249,1446923.511,4564397.387,648009.960,71449.390,93.830
59-1102,4039978.916,1570587.644,4663426.797,816149.430,218016.500,88.660
58-2434,4046521.092,1571562.852,4657466.405,814935.280,209196.640,91.380
15-3302,4203018.287,1428216.793,4564722.337,628355.900,71964.930,84.850
27-4317,4143066.427,1534508.511,4584846.235,748403.740,101771.200,79.740
62-3322,4142025.062,1254075.436,4669820.216,483654.880,227378.290,161.020
62-3054,4136013.595,1251645.679,4675779.715,483319.290,236177.760,178.230
98-4322,3972918.540,1523409.034,4735692.994,793461.810,324930.300,127.800
23-4325,4207739.832,1353764.259,4583080.172,556436.730,99000.680,213.900
69-3317,4034766.281,1570772.823,4667843.342,818026.840,224587.620,87.270
79-3328,4009901.394,1561365.478,4692201.076,817255.820,260633.530,90.170
58-40011,4054314.010,1573603.665,4650040.613,814320.500,198258.850,88.640
62-1118,4126951.370,1247808.133,4684685.605,482645.810,249432.310,135.540
62-1001,4129308.696,1248341.427,4682554.219,482382.550,246221.330,189.790
98-1428,3964679.049,1509936.073,4747042.344,783416.120,341584.420,290.100
27-42271,4136897.019,1541590.999,4588020.185,757112.030,106511.120,81.050
32-4116,4193156.684,1302243.802,4610988.811,512498.420,140415.780,133.250
32-4410,4196430.866,1308649.318,4606243.474,517484.300,133387.010,145.870
Pecs,4210316.417,1387264.133,4570660.005,587260.307,80747.975,140.020
14-4125,4209132.826,1403251.818,4566970.979,602760.270,75233.520,195.900
23-3012,4206416.710,1338456.690,4588750.583,542399.430,107437.690,215.090
52-1017,4154564.145,1258547.471,4657560.397,483791.430,209282.750,172.320
32-2015,4189496.789,1294316.322,4616490.741,506199.580,148590.300,121.150
42-3230,4231748.862,1385661.041,4551377.674,495255.200,169039.270,231.580
13-2115,4210469.999,1361226.432,4578405.636,562598.590,92143.280,223.910
69-1322,4019080.315,1567867.605,4682236.338,820403.890,245940.230,90.070
52-3314,4162447.216,1263138.974,4649378.969,485560.360,197158.440,210.280
23-3409,4208278.108,1343824.656,4585540.166,546865.890,102679.950,247.100
23-1018,4204903.804,1328579.767,4592915.180,533556.540,113681.600,170.320
108-3333,3958129.278,1497846.505,4756143.722,774131.100,355213.790,197.530
14-3172,4211556.741,1387884.823,4569325.201,587441.820,78831.280,131.100
22-2057,4202184.507,1319044.733,4598085.477,525431.240,121363.970,149.430
38-3402,4107834.652,1562956.489,4606754.587,786790.970,134282.110,92.510
52-1101,4148987.838,1253429.517,4663888.389,480772.790,218674.210,189.820
38-4119,4101054.070,1566317.191,4611617.633,792180.250,141484.180,91.570
88-4262,3986737.019,1546952.989,4716492.604,811201.900,296657.450,94.630
48-2065,4069954.559,1575361.331,4635852.798,810877.800,177352.130,85.970
15-3430,4203385.921,1438878.376,4561064.509,638314.630,66669.680,89.090
14-1359,4212248.190,1377697.907,4571968.703,577588.210,82591.360,285.950
48-4424,4081755.219,1573219.684,4626258.340,805002.310,163162.680,84.920
79-1341,4001185.150,1559540.011,4700188.438,818378.610,272542.930,90.460
23-3001,4209607.679,1345599.554,4583834.027,548109.500,100173.550,263.990
28-1001,4123313.864,1554628.116,4595802.286,773868.200,118098.560,90.600
42-1315,4172623.825,1269912.465,4638483.879,488641.880,181077.630,218.560
27-4053A,4132383.606,1548276.298,4589829.341,764904.820,109270.050,85.130
28-1242,4114733.112,1560132.578,4601586.725,781871.080,126662.310,92.070
13-2405,4212331.343,1366921.305,4575034.129,567373.720,87197.140,235.230
88-2015,3978212.554,1538602.505,4726375.516,806094.240,311286.170,117.180
88-2055,3974906.240,1534310.256,4730684.286,803114.880,317533.950,237.400
69-3125,4027606.558,1573383.839,4673114.039,822833.740,232508.460,91.370
98-1222,3960154.511,1507973.494,4751334.431,783041.830,348112.340,232.520
42-1120,4168433.997,1264343.289,4643672.050,484743.470,188841.160,173.230
59-3305,4051721.309,1578480.987,4650642.243,819778.600,199297.500,87.940
17-2110,4148785.501,1535692.524,4579310.828,747658.130,93758.550,78.700
98-4118,3966573.776,1523154.902,4741083.164,795296.210,333055.740,149.570
14-4427,4210394.078,1415453.863,4561967.684,613882.420,68033.390,120.140
61-2228,4125958.257,1242502.026,4686969.574,477952.560,252943.190,146.340
98-4324,3970656.506,1530205.830,4735496.211,800625.580,324736.250,199.220
14-3014,4213662.246,1394998.769,4565346.549,593479.430,72964.180,205.390
61-2425,4134768.724,1243961.634,4678932.340,476459.990,241022.610,195.160
32-1208,4186769.284,1282533.774,4622279.210,495952.900,157236.210,170.370
89-3019,3989879.565,1554402.576,4711416.372,817217.470,289244.020,93.930
14-4439,4209721.767,1423340.504,4560097.364,621557.290,65338.600,85.060
13-2013,4213106.523,1351027.009,4578995.810,552095.990,93158.140,222.930
38-2332,4095233.218,1572421.841,4614691.798,799851.390,146148.170,92.080
38-2244,4087749.649,1575263.017,4620307.836,804978.780,154473.310,85.800
59-1322,4044103.737,1579755.661,4656796.667,823470.690,208456.110,89.900
61-4054,4141207.034,1244996.506,4672986.114,475337.900,232270.030,185.350
61-4001B,4146978.195,1247293.416,4667336.655,475627.540,223879.540,219.210
79-3322,4005106.696,1567478.904,4694247.362,824602.430,263885.090,93.080
69-3100,4022967.940,1575829.208,4676268.174,826660.960,237282.630,95.010
48-4054,4074071.532,1579682.933,4630799.704,813620.500,170029.080,87.690
32-4312,4199028.760,1299195.899,4606537.093,507698.660,134048.160,136.430
42-3164,4181608.112,1272737.007,4629572.202,488376.380,168115.930,147.180
14-4325,4213993.921,1408583.927,4560808.229,606212.670,66393.880,141.780
69-1141,4011880.594,1572120.964,4686960.364,826777.410,253124.340,97.550
42-1001,4168430.678,1259412.169,4645096.945,480084.160,190992.220,239.880
14-3100,4216067.032,1388938.839,4564969.521,586965.450,72491.010,200.310
98-2001,3960834.262,1518782.361,4747467.113,793036.200,342420.780,320.250
59-1124,4037039.652,1580891.709,4662499.488,826851.450,216957.450,90.810
32-1001B,4192488.627,1285922.842,4616167.580,497288.120,148305.840,153.690
48-4427,4079784.696,1579544.075,4625844.299,811625.190,162733.420,84.940
22-2122,4204433.526,1308481.129,4599038.475,514710.500,122981.170,147.290
28-1442,4121137.702,1562490.952,4595099.236,782012.490,117247.200,95.580
32-3012,4196290.489,1290941.639,4611403.655,500791.640,141230.970,198.380
28-3011,4128720.676,1557707.341,4589954.241,775016.420,109637.020,99.910
49-1147,4057378.612,1583379.249,4644084.126,822563.180,189745.710,87.610
51-4052,4160001.839,1251345.952,4654683.419,475207.860,205281.360,185.140
13-4216,4217616.566,1375819.364,4567395.187,574056.720,76205.690,129.690
69-3426,4030491.876,1580714.430,4668184.842,828822.240,225403.100,92.580
51-2205,4152490.858,1246737.391,4662596.406,473302.510,216969.380,206.720
88-2017,3978373.089,1548698.782,4722946.534,815587.160,306426.400,103.880
79-1132,3992030.902,1562058.155,4707104.422,823751.360,282988.160,105.300
89-3055,3981718.380,1553143.553,4718686.666,818695.530,300146.670,98.030
79-1351,3998316.087,1567577.113,4699973.652,826914.610,272461.900,102.280
13-2317,4217594.054,1356251.559,4573231.061,555566.880,84874.500,133.840
14-3165,4218552.278,1382673.421,4564594.253,580231.000,72012.800,211.850
88-2247,3973417.359,1544353.798,4728491.996,813100.240,314673.530,97.550
23-3312,4213452.550,1330713.211,4584498.636,532779.560,101521.480,160.690
22-2439,4208824.190,1314856.380,4593260.921,519302.710,114483.470,162.810
38-4001,4104231.698,1573529.402,4606379.111,797963.150,133993.850,99.690
17-2217,4145880.055,1545612.736,4578613.122,757985.580,92923.800,81.550
22-4241,4211371.319,1322610.808,4588707.706,525800.300,107765.550,148.020
49-1341,4066242.745,1584384.847,4636035.321,820621.060,177889.360,87.260
108-3202,3951641.646,1504660.195,4759327.708,782695.580,360248.010,169.890
13-1208,4215835.790,1340341.102,4579559.825,541102.270,94206.540,179.550
69-1439,4017908.576,1578891.182,4679579.447,831208.500,242307.670,108.140
41-2220,4173147.403,1258508.645,4641066.691,477688.590,185199.380,192.280
98-4420,3967799.834,1538367.141,4735132.198,809277.530,324517.060,113.020
32-1115,4189504.393,1275763.345,4621652.121,488658.360,156534.220,151.110
61-4052,4141350.350,1238906.153,4674542.157,469533.770,234685.680,240.140
13-4134,4219610.630,1364846.624,4568831.436,563032.690,78426.580,126.780
27-4017,4140818.815,1551721.406,4581115.308,765411.830,96672.060,85.890
71-4407,4125471.083,1234006.826,4689667.571,470078.970,257147.920,178.220
28-3013,4135888.126,1555787.693,4584173.065,770864.460,101196.370,89.180
89-3365,3987176.805,1561605.805,4711323.905,824911.080,289330.570,94.720
14-3015,4219770.570,1390205.862,4561156.083,586953.040,67025.690,179.020
51-4406,4168311.184,1252652.035,4646938.093,473730.040,193944.240,180.760
98-2019,3954890.753,1517507.672,4752723.011,793776.620,350423.430,269.530
Zalaegerszeg,4183195.296,1266312.074,4629927.574,481784.272,168795.027,168.759
38-4056,4099813.963,1577833.463,4608821.296,803473.830,137686.330,97.950
38-2260,4086620.047,1582716.768,4618769.888,812395.290,152426.710,85.780
04-1202,4219773.104,1397315.160,4558947.879,593672.380,63819.250,144.920
28-3240,4126232.808,1563919.765,4590069.274,781702.110,109952.890,93.620
59-3411,4050259.928,1587815.500,4648754.339,829081.520,196792.980,91.200
32-1014,4193854.005,1278913.206,4616895.891,490215.840,149532.180,172.600
38-2400,4088409.546,1582508.356,4617268.215,811614.440,150215.280,86.270
41-4203,4180180.373,1261466.640,4633999.778,478189.000,174812.750,209.100
61-4064,4149183.405,1239593.625,4667467.264,467628.200,224282.380,248.230
51-4014,4164000.634,1247393.754,4652215.448,470166.300,201777.770,207.490
49-3340,4073483.846,1587197.548,4628757.634,820917.790,167249.600,85.620
28-1401,4116548.067,1571225.603,4596230.656,791768.320,119107.380,98.260
13-1015,4220013.897,1347431.065,4573629.010,546438.420,85579.140,152.200
98-2454,3959546.206,1530770.065,4744497.939,804794.260,338427.760,162.810
28-2115,4109389.681,1575183.801,4601242.420,797845.540,126529.870,96.470
38-4207,4094222.580,1582155.792,4612270.072,809384.970,142872.250,86.910
04-2223,4218647.487,1416893.779,4553938.854,612548.140,56504.640,117.300
59-3208,4041784.863,1589138.706,4655629.241,833099.560,207024.080,93.010
69-3213,4021329.509,1584832.947,4674648.436,835709.040,235162.220,97.370
51-2100,4154151.763,1240350.159,4662840.949,466721.410,217512.820,222.720
04-2132,4220675.583,1406054.005,4555621.131,601639.600,58841.330,269.320
71-40561,4125618.984,1230225.926,4690656.359,466457.990,258621.550,275.200
98-21341,3956016.292,1526713.492,4748766.111,802113.150,344748.910,197.750
32-3112,4198607.173,1281621.524,4611822.512,491222.600,142139.970,148.310
13-4104,4222440.969,1357188.453,4568481.766,554868.300,78059.390,113.600
79-3451,4003683.273,1578471.709,4691844.634,835459.790,260606.730,130.600
69-1218,4010497.884,1582402.558,4684742.953,836949.270,250114.230,130.460
13-4409,4223726.900,1370683.367,4563288.174,567204.850,70404.780,107.940
32-3435,4205147.632,1291214.510,4603294.001,498155.300,129512.440,189.510
69-3433,4027527.819,1588724.431,4668028.676,837363.770,225434.370,95.380
22-2016,4211298.000,1304380.003,4593994.853,508590.980,115775.320,176.580
28-3329,4134150.726,1562619.714,4583423.374,777891.280,100255.690,90.610
22-1230,4208335.757,1297257.134,4598680.534,502825.320,122719.350,168.070
89-1330,3973783.663,1555850.729,4724439.571,823850.070,308911.650,96.860
Sopron,4123048.284,1227806.153,4693474.003,465006.794,262898.524,233.499
79-3240,3997174.171,1576458.694,4697998.523,835684.940,269784.650,110.720
49-1403,4059776.417,1592448.503,4638919.924,830356.100,182402.440,87.830
89-1073,3968882.481,1551069.312,4730130.455,820931.950,317323.760,126.800
89-3013,3979834.332,1563426.403,4716909.716,829033.030,297782.780,111.390
22-4418,4217194.913,1317868.002,4584749.289,519413.530,102171.640,148.310
51-2068,4161273.999,1240262.500,4656545.532,464313.740,208317.700,218.190
79-1015,3990368.054,1572929.221,4704929.819,834572.610,280059.950,121.280
04-10571,4224902.731,1390480.219,4556477.838,585536.610,60221.490,269.830
59-1058,4034511.996,1592219.373,4660857.367,838387.160,214881.870,100.940
41-2404,4178202.944,1252078.486,4638350.460,469959.700,181387.710,247.140
41-4229,4182985.268,1256646.543,4632751.713,472715.040,173173.530,183.760
22-4141,4215711.632,1310906.761,4588088.411,513317.810,107136.880,150.430
39-1138,4080963.065,1590633.935,4621037.710,821727.050,155994.700,87.040
38-4413,4103741.378,1582822.238,4603644.912,806910.430,130250.420,96.180
18-1112,4141506.671,1559338.444,4577928.768,772390.270,92204.840,86.870
49-3051,4065022.180,1593528.220,4633987.884,829665.080,175155.250,89.190
Siklos,4224953.736,1397193.107,4554175.730,591864.255,57009.602,115.662
69-2064,4014699.663,1587700.496,4679370.712,840585.720,242281.500,120.200
41-2123,4173145.369,1246830.862,4644190.891,466647.860,190119.090,186.720
98-2011,3951022.950,1525504.033,4753450.411,802600.650,351684.390,325.840
13-1304,4222727.142,1334932.232,4574800.776,533736.830,87486.980,165.670
99-3145,3961202.175,1543956.972,4739019.687,816716.760,330394.160,269.310
108-4001,3949533.957,1522885.086,4755506.387,800612.040,354742.630,320.640
61-4315,4148581.061,1231810.575,4670120.952,460466.800,228366.180,303.720
49-1218,4052359.259,1595271.254,4644398.618,835446.050,190592.470,90.460
41-40012,4187741.157,1259600.673,4627847.786,473957.890,165837.140,303.050
41-4001,4187773.563,1259631.645,4627810.940,473976.590,165782.260,303.530
49-3014,4071273.453,1594047.894,4628354.681,828116.640,166868.310,88.320
28-2331,4113977.523,1579416.041,4595726.953,800351.580,118586.420,97.270
32-3017,4204574.468,1282185.237,4606287.019,489806.030,134105.440,165.490
04-1115,4227079.291,1381675.816,4556995.644,576501.390,61170.240,171.240
32-1323,4197509.171,1270781.070,4615861.613,481334.100,148241.760,197.890
13-3207,4225484.823,1345782.964,4569058.054,543091.980,79071.510,128.200
04-2321,4224610.617,1410140.247,4550510.959,604215.810,51654.480,104.470
13-4063,4227503.855,1361614.088,4562500.966,557397.010,69421.550,100.720
39-3102,4090233.742,1590915.731,4612795.403,818969.390,143897.650,89.090
12-2224,4222969.381,1326861.806,4576872.013,526027.840,90658.960,138.000
31-2219,4193431.541,1263298.361,4621642.662,475593.260,156789.420,243.630
89-3408,3980226.625,1570177.808,4714353.566,835287.850,294156.590,112.180
98-2062,3953569.666,1537437.037,4747374.784,813051.640,342931.250,214.150
59-4326,4045478.903,1598174.285,4649362.793,840437.240,198041.250,90.670
89-1066,3971926.663,1562992.896,4723657.120,831209.880,307957.110,103.100
51-4060,4169502.262,1239511.134,4649439.797,460917.480,197963.980,227.060
Debrecen,4010732.055,1590284.536,4681906.784,844324.785,246137.199,141.494
04-1421,4172246.491,1284022.006,4634847.550,593185.990,52174.120,94.330
28-4001,4119945.806,1578886.656,4590600.928,797904.870,111090.370,102.170
22-1020,4214231.807,1295712.821,4593846.941,499440.130,115716.240,240.270
28-4111,4119522.987,1579305.822,4590831.634,798439.170,111439.990,100.020
04-1066,4228635.921,1392329.250,4552231.061,586062.940,54297.520,94.650
28-4139,4122824.966,1577445.488,4588526.345,795603.320,108028.700,103.090
03-2212,4229492.275,1373244.773,4557203.219,567741.980,61655.110,99.560
79-4122,3995503.102,1583154.555,4697204.616,842561.200,268800.300,133.560
32-3106,4201284.215,1271030.582,4612399.792,480336.920,143211.940,211.820
99-3065,3962263.576,1553136.726,4734984.115,825051.700,324718.490,140.410
69-4327,4020088.251,1595684.126,4672048.776,846374.400,231658.160,102.820
89-1012,3967289.308,1561270.959,4728112.657,831098.550,314614.060,118.740
13-30011,4228113.113,1337490.560,4569092.507,534394.260,79258.110,150.410
79-4338,4002122.762,1589342.994,4689532.160,846248.240,257514.300,138.860
28-2213,4106944.682,1588661.235,4598812.042,811387.440,123346.480,99.690
59-4011,4039261.546,1600916.315,4653800.407,845059.830,204711.120,96.170
49-3220,4064752.541,1601255.734,4631577.518,837060.270,171854.050,90.130
39-3314,4099503.801,1592527.933,4604069.013,817470.550,131153.140,95.260
04-1316,4178891.435,1279072.447,4630390.094,578741.970,53154.950,93.990
79-2103,3982566.742,1578214.722,4709730.630,842121.040,287467.050,118.230
13-3412,4231008.285,1349956.267,4562722.867,545231.230,69933.650,106.120
49-2325,4057844.551,1602221.109,4637259.100,840227.540,180273.590,90.080
59-2337,4032364.724,1600994.374,4659713.099,847385.780,213492.190,97.960
39-3011,4091854.747,1595946.416,4609647.827,823197.780,139430.050,94.630
79-2353,3989202.642,1583831.762,4702277.162,845261.820,276454.620,121.030
69-2388,4010377.906,1595266.832,4680491.464,849152.170,244228.130,117.310
22-1055,4214387.123,1286815.049,4596082.555,490975.760,119257.050,163.050
98-2222,3948378.145,1537586.110,4751644.498,814891.020,349399.140,235.080
51-14061,4160596.539,1228346.085,4660388.339,453269.230,214251.040,295.240
59-2106,4026188.260,1600527.131,4665173.152,848961.270,221596.820,97.190
22-4317,4221946.542,1303839.831,4584375.678,504598.780,101981.420,138.250
89-3245,3972996.947,1571971.699,4719804.847,839348.880,302446.090,105.430
49-3429,4072868.638,1602017.720,4624226.388,835132.680,161048.590,88.970
39-1414,4083039.527,1599924.641,4616029.328,829835.420,148926.820,88.530
22-3228,4220457.545,1297571.941,4587531.585,499160.610,106660.070,158.870
03-2121,4233734.762,1365353.161,4555656.026,558895.180,59550.400,107.280
12-2112,4226549.475,1315661.250,4576794.616,514268.930,90805.320,133.180
31-2427,4200207.330,1260701.703,4616186.096,470923.460,149004.420,210.200
12-2430,4229023.977,1325298.367,4571759.926,522570.420,83358.820,133.490
99-1339,3951893.857,1546761.356,4745914.803,822412.410,340865.140,336.020
108-4011,3944293.996,1533086.834,4756504.298,811973.080,356613.610,271.660
99-3121,3956194.308,1553664.030,4739880.343,827535.740,332130.160,162.590
31-4262,4226900.885,1301890.346,4580360.991,476580.920,137313.040,224.620
31-4001,4209549.247,1273068.271,4604502.363,479565.260,131627.260,322.930
31-2111,4195697.526,1253792.647,4622157.035,465865.480,157843.180,233.320
28-4220,4118907.166,1586622.406,4588874.456,805559.110,108784.750,100.210
99-3443,3961632.412,1562122.581,4732517.197,833755.070,321327.920,99.850
28-2064,4110369.953,1591177.366,4594909.746,812650.030,117716.530,101.910
51-1001,4164439.721,1227449.157,4657322.752,451169.130,209717.920,376.230
69-4223,4012899.062,1599811.431,4676799.167,852625.540,238882.800,114.560
49-2115,4050539.722,1606345.004,4642188.809,846511.400,187701.040,94.430
79-4134,3993672.953,1591207.255,4696062.320,850773.080,267364.770,144.500
59-4309,4044849.737,1606757.327,4646975.117,848758.690,194800.080,96.270
03-1215,4235372.620,1357990.098,4556321.084,551399.050,60629.730,100.960
03-2413,4235891.691,1373733.919,4551144.372,566112.690,52979.100,96.380
41-4325,4191674.329,1246806.105,4627694.794,460575.050,166068.470,260.930
41-4110,4187029.438,1242204.778,4633068.205,457741.150,174041.780,239.450
13-30571,4233218.253,1335861.578,4564837.624,531184.970,73214.140,128.110
41-1405,4181533.766,1237361.271,4639228.691,454955.180,183197.740,200.720
69-2224,4003480.278,1597370.706,4685666.954,853395.120,252024.110,136.390
29-1120,4104737.443,1595766.119,4598325.924,818826.150,122845.390,99.600
03-2066,4236284.161,1380390.729,4548777.208,572277.560,49502.850,94.260
89-1215,3962779.679,1567559.398,4729777.505,838520.080,317367.750,100.610
22-1054,4213914.236,1275423.250,4599685.895,480360.940,124761.470,177.420
109-3325,3943371.483,1539276.759,4755254.339,818127.720,354921.320,253.920
89-4379,3978884.111,1583692.257,4711001.497,848504.320,289572.930,122.540
59-4204,4036797.118,1608100.167,4653465.955,852657.610,204472.630,97.480
79-2056,3982645.342,1586871.837,4706779.249,850280.480,283333.580,122.060
89-2313,3966424.569,1573504.008,4724783.850,842947.910,310021.620,104.010
22-3435,4206504.768,1268861.971,4608282.364,501135.530,96282.830,117.620
89-4100,3974237.093,1581289.883,4715670.429,847753.530,296544.460,102.820
22-3001,4222311.073,1289391.212,4588230.190,490822.720,107809.270,232.210
Nyiregyhaza,3976254.266,1583168.123,4713380.198,848868.991,293138.910,121.637
69-4438,4017590.093,1605604.722,4670811.108,856571.090,230173.980,105.820
99-3277,3956140.900,1562330.841,4737005.577,835749.220,328138.200,96.760
89-4012,3971688.923,1579963.163,4718270.651,847332.120,300396.410,122.720
12-2316,4231030.405,1312960.972,4573448.763,510251.260,86069.560,131.380
79-2436,3987667.149,1592813.474,4700570.507,854255.900,274208.730,131.120
12-4013,4235743.141,1329932.168,4564228.245,524753.960,72468.440,126.160
03-2360,4239564.382,1363445.766,4550823.264,555186.150,52677.110,98.220
22-1017,4219124.928,1278241.427,4594109.618,481320.890,116682.970,140.330
31-4274,4209764.131,1261788.158,4607267.416,468828.040,136056.850,233.450
99-4019,3959043.236,1569603.963,4732204.719,841676.020,321119.590,95.680
03-1055,4239593.089,1350516.198,4554628.305,542953.760,58341.200,100.730
79-4429,3997166.502,1601025.604,4689803.846,858914.250,258338.150,153.950
59-2438,4029474.239,1612147.119,4658378.857,858875.900,211919.440,99.210
31-2301,4201773.848,1248731.216,4617951.528,459092.750,151983.190,173.670
59-2210,4023066.630,1611127.193,4664230.896,860004.160,220582.980,102.400
79-4013,3990775.229,1598502.279,4696064.507,858617.770,267628.720,156.550
69-2406,4004543.918,1605409.700,4682033.816,860648.840,246892.820,136.470
41-3056B,4193306.895,1238891.001,4628323.543,452557.560,167258.430,250.910
22-3016,4226930.170,1290730.959,4583482.141,490576.330,101056.150,126.070
31-1204,4197914.611,1243224.166,4622939.158,455147.490,159366.930,194.020
89-4452,3973805.330,1587544.615,4713950.341,853808.600,294176.850,107.540
79-2053,3978846.199,1591581.887,4708405.465,855976.230,285945.380,132.970
31-4114,4207516.803,1254178.954,4611265.829,462366.250,142153.270,158.800
12-4116,4236533.041,1319538.751,4566472.699,514669.740,75934.960,109.400
99-3052,3950164.833,1562300.349,4742004.038,837675.660,335688.320,124.660
1093011B,3938301.021,1543266.283,4758368.730,823555.150,359596.710,423.220
41-3013,4189295.278,1232654.601,4633622.672,447972.160,175133.800,279.690
69-2017A,4008419.379,1609152.243,4677441.777,862921.660,240189.070,121.930
89-2055,3960384.228,1576538.272,4728803.126,847793.540,316216.490,98.680
89-2068,3965559.408,1582078.183,4722665.701,851337.840,307128.430,107.920
99-4061,3953534.395,1569345.762,4736867.948,843234.830,328172.320,100.010
59-2001,4021014.820,1614110.492,4665006.070,863494.480,221818.090,133.520
21-2234,4218059.754,1265584.711,4598562.078,469703.100,123477.870,141.940
710-3002,3995731.103,1606321.438,4689236.542,864390.630,257679.750,166.210
41-1305,4185883.664,1226165.152,4638313.862,442948.380,182240.160,221.580
89-4215,3967897.975,1588353.767,4718613.202,856506.470,301249.250,102.530
109-3426,3940037.682,1553825.580,4753321.453,832974.050,352434.370,271.160
610-3309,4014108.278,1614942.122,4670605.066,866537.830,230212.490,119.070
79-2406,3981067.046,1599552.644,4703860.193,862786.400,279407.480,136.410
31-4349,4216469.886,1258982.607,4601820.451,463981.100,128375.610,149.880
99-2050,3945622.922,1564760.450,4744941.729,841488.840,340246.940,116.060
89-2405,3961248.855,1584112.522,4725575.530,854672.010,311608.760,104.120
89-4447,3971495.608,1595300.344,4713292.812,861897.340,293474.370,114.950
31-1219,4202302.842,1236544.703,4620800.359,447398.900,156470.010,224.790
31-3001,4212078.435,1247942.379,4609047.089,454983.930,138977.170,331.400
99-4017,3953275.265,1578360.655,4734106.342,851843.320,324315.590,99.900
99-2011,3940354.109,1561575.772,4750338.336,840202.630,348333.640,122.450
710-3128,3987139.031,1607478.849,4696094.391,868294.630,268021.000,160.710
31-4354,4215257.958,1251432.608,4604973.826,457239.070,133166.740,154.120
710-1107,3975099.510,1599688.776,4708833.906,864866.900,286893.330,143.420
31-1014,4207870.986,1240964.457,4614507.299,449756.370,147274.060,167.670
99-2331,3944913.039,1570464.966,4743633.469,847115.470,338483.870,99.460
610-3115,4008108.801,1618312.306,4674567.133,871685.110,236257.810,122.630
41-3104,4192227.300,1223285.880,4633522.748,438157.120,175275.780,328.990
710-3346,3993721.302,1613618.409,4688449.337,871947.690,256791.190,166.760
610-1013,4000102.785,1616841.347,4681915.584,872909.800,247154.670,149.980
41-3001,4201266.316,1230408.184,4623460.990,441937.510,160466.190,296.030
99-4206,3945108.578,1577328.610,4741218.127,853541.010,335062.040,106.210
99-4433,3952001.351,1585928.512,4732647.069,859416.120,322394.700,97.560
810-3113,3963503.372,1598186.062,4718990.004,867241.390,302198.400,107.030
810-1307,3957982.866,1593723.628,4725089.314,864828.700,311241.510,108.370
710-1320,3978904.140,1611017.854,4701836.431,874333.970,276786.080,170.130
40-4011,4194446.383,1215545.629,4633623.555,430114.720,175658.610,381.520
